koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err2,koi_impact,koi_impact_err1,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_teq,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err2,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,dec,koi_kepmag,koi_predicted
0,0,0,0,5.89773974,-6.69e-05,0.1566,0.3011,0.262,-0.262,77.9,12.4,-12.4,1.0,1150,647.92,-130.24,8.1,6300,-211,0.079,-0.079,1.126,0.589,-0.128,46.204529,14.742,FALSE POSITIVE
0,0,0,0,1.74145041,-4.48e-05,0.33,0.11900000000000001,0.18,-0.18,370.6,39.9,-39.9,1.46,1234,278.89,-151.41,10.9,5238,-184,0.032,-0.09699999999999999,0.764,0.11199999999999999,-0.066,46.242149,16.269000000000002,FALSE POSITIVE
0,0,0,0,20.294411800000002,-0.0001273,8.7053,43.81,0.316,-0.316,453.9,97.1,-97.1,774.73,648,46.05,-11.24,5.6,5865,-197,0.034,-0.034,0.9179999999999999,0.341,-0.078,46.2164,15.919,FALSE POSITIVE
0,0,0,0,17.990827300000003,-9.790000000000001e-05,0.129,0.33399999999999996,0.156,-0.156,660.0,73.1,-73.1,1.88,541,6.15,-5.6,10.9,4918,-133,0.07200000000000001,-0.039,0.752,0.057,-0.076,47.686531,15.864,FALSE POSITIVE
0,0,0,0,198.11309,-0.01187,0.1542,0.2998,1.9,-1.9,53.3,8.5,-8.5,1.09,399,10.03,-3.2,8.3,6163,-228,0.226,-0.226,1.486,0.81,-0.396,47.632446,11.909,FALSE POSITIVE
0,0,0,0,0.84986054,-1.86e-05,1.26,4.633,0.0225,-0.0225,6571.5,69.9,-69.9,67.45,2260,11187.41,-4761.44,100.1,5164,-102,0.604,-0.325,1.676,1.025,-0.8390000000000001,47.61549,14.319,FALSE POSITIVE
0,0,0,0,129.847318,-0.0053479999999999995,0.004,0.43,0.8220000000000001,-0.8220000000000001,198.4,20.8,-20.8,1.45,385,5.12,-1.78,11.1,6133,-257,0.07200000000000001,-0.217,1.032,0.33399999999999996,-0.11900000000000001,40.334068,14.52,FALSE POSITIVE
0,0,0,0,22.2548897,-0.0006853,0.239,0.228,0.917,-0.917,83.8,8.4,-8.4,2.16,899,164.63,-136.21,11.8,5349,-148,0.727,-0.242,2.388,0.8190000000000001,-1.521,43.788311,14.155999999999999,FALSE POSITIVE
0,1,0,0,1.92730001,-2.72e-06,1.285,0.046,0.271,-0.271,6177.1,26.1,-26.1,45.99,1614,1466.59,-623.2,351.1,6057,-198,0.11199999999999999,-0.20800000000000002,1.11,0.33799999999999997,-0.182,43.719848999999996,13.943,FALSE POSITIVE
0,0,0,0,1.01485981,-7.070000000000001e-05,0.185,0.263,0.23800000000000002,-0.23800000000000002,243.0,35.0,-35.0,1.61,1928,3380.65,-1087.03,8.4,6158,-236,0.055999999999999994,-0.22399999999999998,1.024,0.358,-0.11900000000000001,44.704529,15.572000000000001,FALSE POSITIVE
0,0,0,0,15.3902613,-0.0002628,0.231,0.22399999999999998,0.395,-0.395,76.8,9.5,-9.5,4.39,1459,352.78,-687.63,9.4,5649,-109,0.255,-0.085,4.994,0.631,-1.892,44.746181,13.808,FALSE POSITIVE
0,0,0,0,2.3518267999999996,-0.0007684,1.23,4.198,0.29100000000000004,-0.29100000000000004,576.6,28.0,-28.0,39.82,1535,798.56,-758.75,24.5,5445,-87,0.322,-0.138,1.426,0.312,-0.469,46.375091999999995,14.106,FALSE POSITIVE
0,0,0,0,3.57944367,-4.34e-05,0.3976,0.0398,0.335,-0.335,117.2,19.6,-19.6,0.87,1018,265.12,-63.15,8.5,5341,-143,0.040999999999999995,-0.040999999999999995,0.8009999999999999,0.27,-0.068,46.311729,15.56,FALSE POSITIVE
0,0,0,0,392.50115,-0.03343,0.1835,0.2835,1.1,-1.1,391.2,57.7,-57.7,1.9,225,2.36,-0.23,8.9,5128,-167,0.14300000000000002,-0.14300000000000002,0.988,1.047,-0.158,49.785851,13.87,FALSE POSITIVE
0,0,0,0,521.10826,-0.04224,0.3485,0.0982,3.3,-3.3,244.7,37.1,-37.1,1.5,231,0.76,-0.22,8.7,5942,-161,0.09300000000000001,-0.09300000000000001,0.9470000000000001,0.361,-0.11900000000000001,39.691681,14.163,FALSE POSITIVE
0,0,0,0,3.90735046,-6.13e-05,0.08800000000000001,0.375,0.408,-0.408,109.3,14.1,-14.1,0.83,1007,138.15,-60.96,10.0,5497,-164,0.032,-0.136,0.809,0.152,-0.065,46.365768,15.283,FALSE POSITIVE
0,0,0,0,0.947554749,-4.03e-06,0.057999999999999996,0.39899999999999997,0.11,-0.11,65.4,6.7,-6.7,0.67,1633,543.9,-197.91,12.4,5508,-82,0.011000000000000001,-0.105,0.84,0.10099999999999999,-0.027000000000000003,38.167609999999996,13.853,FALSE POSITIVE
0,0,0,0,1.002591901,-4.99e-06,0.312,0.147,0.156,-0.156,143.2,16.8,-16.8,0.87,1391,298.22,-248.45,11.1,4893,-161,0.05,-0.045,0.7390000000000001,0.062,-0.069,41.672829,15.79,FALSE POSITIVE
0,0,0,0,3.37116682,-5.65e-05,0.318,0.155,0.384,-0.384,71.4,9.1,-9.1,0.98,1291,511.24,-294.93,9.8,5653,-154,0.204,-0.185,1.163,0.307,-0.251,41.705971000000005,15.03,FALSE POSITIVE
0,0,0,0,6.613671000000001,-0.0001118,0.096,0.355,0.449,-0.449,32.8,3.8,-3.8,0.91,1266,407.44,-314.26,10.2,6056,-164,0.23399999999999999,-0.126,1.597,0.348,-0.425,43.899139,13.109000000000002,FALSE POSITIVE
0,0,0,0,1.48062814,-1.56e-05,0.479,0.486,0.209,-0.209,62.5,7.3,-7.3,0.76,1653,1707.5,-553.28,10.3,6187,-219,0.054000000000000006,-0.21600000000000003,0.937,0.305,-0.102,43.86676,15.189,FALSE POSITIVE
0,0,0,0,1.057080807,-5.84e-06,0.966,0.01,0.139,-0.139,60.6,6.5,-6.5,0.97,1805,2452.48,-762.46,11.3,6000,-209,0.054000000000000006,-0.21600000000000003,0.946,0.312,-0.098,46.343928999999996,15.102,FALSE POSITIVE
0,0,0,0,13.495949599999998,-0.0002598,0.2136,0.2748,0.358,-0.358,253.6,45.6,-45.6,1.62,784,120.55,-26.11,7.3,5962,-220,0.047,-0.047,1.0190000000000001,0.456,-0.095,46.442699,15.669,FALSE POSITIVE
0,0,0,0,43.2675604,-0.0008243,0.818,0.145,0.4,-0.4,69.1,8.0,-8.0,1.61,664,18.53,-23.68,10.0,5747,-77,0.262,-0.087,1.729,0.265,-0.49200000000000005,47.923851,13.468,FALSE POSITIVE
0,0,0,0,16.916338600000003,-0.00039139999999999997,0.6327,0.0053,0.601,-0.601,64.2,12.3,-12.3,0.68,648,56.96,-11.25,6.3,5628,-136,0.069,-0.069,0.81,0.364,-0.083,50.04744,13.132,FALSE POSITIVE
0,0,0,0,1.96682825,-2.15e-05,0.415,0.043,0.258,-0.258,214.3,27.5,-27.5,1.18,1283,405.44,-176.36,9.5,5595,-195,0.042,-0.136,0.7959999999999999,0.161,-0.069,46.681862,15.612,FALSE POSITIVE
0,0,0,0,4.237447181,-9.04e-06,0.187,0.496,0.08199999999999999,-0.08199999999999999,350.1,34.4,-34.4,2.26,1172,402.92,-150.26,11.1,5993,-198,0.10099999999999999,-0.203,0.993,0.298,-0.128,47.962070000000004,15.504000000000001,FALSE POSITIVE
0,0,0,0,13.2298203,-0.0002783,0.435,0.046,0.679,-0.679,157.8,15.0,-15.0,1.5,856,51.02,-28.2,10.0,6049,-91,0.076,-0.114,1.176,0.184,-0.107,38.358212,14.818,FALSE POSITIVE
0,0,0,0,5.90260586,-5e-05,0.1049,0.3559,0.201,-0.201,337.7,44.6,-44.6,1.26,759,35.35,-18.1,8.2,4960,-137,0.027000000000000003,-0.027000000000000003,0.7070000000000001,0.096,-0.051,38.397812,15.734000000000002,FALSE POSITIVE
0,0,0,0,22.80265,-0.002554,0.1018,0.3329,3.1,-3.1,53.1,6.8,-6.8,2.36,1045,739.39,-115.18,11.8,5011,-107,0.214,-0.214,3.324,2.701,-0.6559999999999999,38.418732,13.124,FALSE POSITIVE
0,0,0,0,27.2173855,-0.000589,0.6516,0.2954,0.524,-0.524,155.9,30.3,-30.3,1.34,667,51.79,-15.41,6.7,6263,-205,0.087,-0.087,1.0190000000000001,0.379,-0.127,39.98069,15.0,FALSE POSITIVE
0,0,0,0,6.27651592,-5.870000000000001e-05,0.172,0.281,0.20199999999999999,-0.20199999999999999,166.0,22.9,-22.9,0.65,532,6.55,-5.34,8.9,3914,-107,0.05,-0.05,0.515,0.054000000000000006,-0.054000000000000006,40.51181,15.515999999999998,FALSE POSITIVE
0,0,0,0,0.61810542,-8.559999999999999e-07,1.2326,0.0244,0.33399999999999996,-0.33399999999999996,12264.0,1977.0,-1977.0,39.52,1994,7260.95,-1269.9,118.7,5371,-147,0.13,-0.13,0.9490000000000001,0.5770000000000001,-0.134,40.512501,14.684000000000001,CONFIRMED
0,0,0,0,1.790518325,-7.4e-08,0.643,0.009000000000000001,0.00323,-0.00323,61542.0,28.3,-28.3,32.19,1850,2341.35,-996.21,2493.3,6586,-198,0.10099999999999999,-0.188,1.219,0.366,-0.183,43.967758,12.45,FALSE POSITIVE
0,0,0,0,40.7698541,-0.0006192,0.20199999999999999,0.251,0.501,-0.501,239.8,39.1,-39.1,1.87,585,11.69,-8.06,8.8,5884,-79,0.115,-0.115,1.21,0.19899999999999998,-0.163,43.982009999999995,14.908,FALSE POSITIVE
0,0,0,0,5.01880305,-3.8799999999999994e-05,0.172,0.28800000000000003,0.187,-0.187,98.7,11.5,-11.5,1.08,1178,450.97,-161.46,10.3,6220,-222,0.07200000000000001,-0.217,1.083,0.366,-0.147,45.134991,14.540999999999999,FALSE POSITIVE
0,0,0,0,299.70687999999996,-0.03513,0.1196,0.3187,2.7,-2.7,230.7,34.3,-34.3,1.15,237,0.75,-0.16,8.6,5606,-141,0.028999999999999998,-0.028999999999999998,0.76,0.254,-0.053,46.686291,14.713,FALSE POSITIVE
0,0,0,0,4.88446644,-6.26e-05,0.7759999999999999,0.055999999999999994,0.29,-0.29,221.0,32.0,-32.0,0.84,579,5.25,-6.28,9.1,3883,-85,0.049,-0.025,0.517,0.028999999999999998,-0.045,48.774109,15.84,FALSE POSITIVE
0,0,0,0,3.03359398,-3.5600000000000005e-05,0.023,0.433,0.22399999999999998,-0.22399999999999998,95.6,8.8,-8.8,1.55,1529,544.64,-613.37,12.3,5557,-72,0.21,-0.09,1.6159999999999999,0.254,-0.413,39.921371,14.943,FALSE POSITIVE
0,0,0,0,9.3888216,-0.0001653,1.14,72.63,0.818,-0.818,192.7,30.6,-30.6,20.91,963,91.07,-66.17,9.6,5846,-79,0.132,-0.10800000000000001,1.24,0.213,-0.19399999999999998,43.425491,14.915,FALSE POSITIVE
0,0,0,0,6.29340543,-9.83e-05,0.431,0.032,0.413,-0.413,96.4,13.9,-13.9,1.08,1072,327.36,-91.29,8.7,6214,-223,0.055999999999999994,-0.22399999999999998,1.0759999999999998,0.384,-0.102,44.008018,15.186,FALSE POSITIVE
0,0,0,0,0.78430061,-3.9399999999999995e-05,0.659,0.024,0.242,-0.242,254.7,16.7,-16.7,1.14,1566,577.85,-392.84,20.5,5176,-154,0.077,-0.063,0.6809999999999999,0.081,-0.066,45.22002,15.155999999999999,FALSE POSITIVE
0,0,0,0,22.786522,-0.00040689999999999997,0.3817,0.1079,0.38799999999999996,-0.38799999999999996,228.3,44.3,-44.3,1.45,661,40.0,-12.59,7.9,6146,-193,0.045,-0.045,0.943,0.29,-0.08900000000000001,45.232689,15.382,FALSE POSITIVE
0,0,0,0,8.7396758,-0.00030920000000000003,0.9570000000000001,0.001,0.266,-0.266,1431.0,107.0,-107.0,3.29,577,8.92,-7.62,15.6,4406,-170,0.044000000000000004,-0.032,0.628,0.051,-0.055999999999999994,48.259289,16.324,FALSE POSITIVE
0,0,0,0,50.0122,-0.001251,0.484,0.0688,0.7659999999999999,-0.7659999999999999,210.4,42.6,-42.6,1.2,432,9.47,-2.34,8.3,5357,-147,0.07400000000000001,-0.07400000000000001,0.8140000000000001,0.303,-0.086,48.250060999999995,15.174000000000001,FALSE POSITIVE
0,0,0,0,3.17796408,-1.87e-05,0.9009999999999999,0.006999999999999999,0.142,-0.142,47.7,8.6,-8.6,0.74,1034,44.83,-54.23,6.0,5061,-76,0.08800000000000001,-0.027999999999999997,0.841,0.038,-0.066,41.641869,12.218,FALSE POSITIVE
0,0,0,0,3.05293416,-2.8100000000000002e-05,0.32799999999999996,0.138,0.23199999999999998,-0.23199999999999998,227.5,27.3,-27.3,1.18,1047,157.17,-73.08,10.1,5311,-159,0.03,-0.11199999999999999,0.7879999999999999,0.132,-0.066,49.801659,15.901,FALSE POSITIVE
0,0,0,0,7.501793400000001,-0.00014609999999999997,0.28600000000000003,0.17300000000000001,0.337,-0.337,134.8,15.3,-15.3,1.32,1046,274.34,-93.43,9.8,6321,-261,0.055999999999999994,-0.22399999999999998,1.125,0.37,-0.12300000000000001,42.320099,15.437999999999999,FALSE POSITIVE
0,0,0,0,0.912351255,-5.86e-06,0.956,0.024,0.168,-0.168,111.8,16.9,-16.9,1.46,1840,981.43,-719.86,9.1,5481,-74,0.121,-0.099,1.036,0.138,-0.124,50.825611,15.114,FALSE POSITIVE
0,0,0,0,12.470111099999999,-0.0001809,0.569,0.402,0.465,-0.465,89.7,13.4,-13.4,2.06,1074,128.52,-166.14,9.3,5623,-67,0.233,-0.078,2.109,0.314,-0.627,38.489079,14.024000000000001,FALSE POSITIVE
0,0,0,0,10.9279755,-0.0002667,0.0956,0.3576,0.621,-0.621,71.5,12.7,-12.7,0.81,834,104.63,-30.55,7.3,6045,-178,0.043,-0.043,0.955,0.306,-0.087,44.01722,14.347000000000001,FALSE POSITIVE
0,0,0,0,10.217058900000001,-0.0002154,0.132,0.326,0.659,-0.659,121.3,17.7,-17.7,1.17,929,149.09,-67.62,7.9,6211,-225,0.10800000000000001,-0.201,1.054,0.303,-0.163,46.756640999999995,14.455,FALSE POSITIVE
0,0,0,0,27.5837778,-0.00041349999999999997,0.0221,0.4531,0.33899999999999997,-0.33899999999999997,202.5,41.1,-41.1,11.03,1330,150.58,-368.5,8.5,5092,-161,0.027999999999999997,-0.027999999999999997,7.912999999999999,0.49200000000000005,-1.936,48.323318,12.148,FALSE POSITIVE
0,0,0,0,3.14735789,-5.3400000000000004e-05,0.03,0.42,0.318,-0.318,51.8,6.6,-6.6,3.45,2209,1938.49,-3688.93,9.3,5189,-124,0.262,-0.087,4.93,0.63,-1.889,51.063492,14.386,FALSE POSITIVE
0,0,0,0,2.61090223,-2.11e-05,0.813,0.01,0.201,-0.201,222.5,24.8,-24.8,1.8,1323,289.86,-214.61,10.7,5514,-74,0.132,-0.10800000000000001,1.071,0.163,-0.14800000000000002,43.44109,15.829,FALSE POSITIVE
0,0,0,0,17.6637979,-0.0006405,0.695,0.289,0.912,-0.912,67.9,8.4,-8.4,2.98,1178,225.98,-267.11,9.7,5734,-69,0.292,-0.09699999999999999,3.405,0.625,-1.161,45.384541,14.074000000000002,FALSE POSITIVE
0,0,0,0,9.48814747,-6.15e-05,0.5693,0.0874,0.19399999999999998,-0.19399999999999998,47.9,7.2,-7.2,0.73,856,63.38,-28.75,11.1,5680,-113,0.07200000000000001,-0.07200000000000001,1.016,0.184,-0.086,40.942299,11.525,FALSE POSITIVE
0,0,0,0,4.84505985,-3.19e-05,0.903,0.071,0.182,-0.182,298.4,33.8,-33.8,1.54,723,7.45,-11.62,10.7,4337,-86,0.045,-0.009000000000000001,0.7140000000000001,0.013999999999999999,-0.040999999999999995,40.01236,13.731,FALSE POSITIVE
0,0,0,0,623.7077400000001,-0.01157,0.003,0.456,0.488,-0.488,250.9,27.7,-27.7,1.81,258,0.8,-0.37,10.2,6626,-217,0.11199999999999999,-0.182,1.1320000000000001,0.298,-0.161,44.207909,13.379000000000001,FALSE POSITIVE
0,0,0,0,2.70581614,-1.58e-05,0.6199,0.2962,0.156,-0.156,46.9,1.3,-1.3,0.69,1356,836.22,-251.02,41.8,5992,-152,0.098,-0.098,0.961,0.348,-0.12300000000000001,40.748619,10.715,FALSE POSITIVE
0,0,0,0,1.28940823,-1.77e-05,0.628,0.34,0.455,-0.455,32.1,3.6,-3.6,2.48,3112,10309.76,-12840.79,10.3,5826,-87,0.252,-0.10800000000000001,4.189,0.75,-1.393,42.070862,13.897,FALSE POSITIVE
0,0,0,0,13.8086331,-0.00023890000000000003,0.028999999999999998,0.426,0.428,-0.428,207.1,27.0,-27.0,1.09,659,25.22,-12.38,9.0,5515,-165,0.055999999999999994,-0.11199999999999999,0.7609999999999999,0.13699999999999998,-0.07400000000000001,44.104431,15.567,FALSE POSITIVE
0,1,0,0,2.243569483,-2.4899999999999997e-07,0.381,0.028999999999999998,0.00502,-0.00502,66328.0,75.1,-75.1,21.11,1364,533.08,-238.53,1107.7,6081,-181,0.081,-0.15,0.8009999999999999,0.17,-0.085,45.40617,14.965,FALSE POSITIVE
0,0,0,0,2.4376438,-1.8e-05,0.11199999999999999,0.335,0.16399999999999998,-0.16399999999999998,27.1,3.7,-3.7,0.79,1686,858.44,-781.22,8.8,5927,-79,0.182,-0.098,1.53,0.264,-0.322,46.83194,12.66,FALSE POSITIVE
0,0,0,0,4.15736472,-3.9399999999999995e-05,0.226,0.23800000000000002,0.207,-0.207,200.7,21.4,-21.4,1.09,931,75.44,-47.95,11.2,5183,-154,0.045,-0.078,0.782,0.098,-0.07200000000000001,48.521961,15.517000000000001,FALSE POSITIVE
0,0,0,0,2.012094,-1.95e-05,0.066,0.381,0.257,-0.257,74.8,9.5,-9.5,0.99,1523,516.29,-410.58,9.1,5633,-76,0.15,-0.113,1.162,0.179,-0.179,44.838181,14.927,FALSE POSITIVE
0,0,0,0,9.476705699999998,-0.00016680000000000002,0.003,0.442,0.413,-0.413,230.5,29.7,-29.7,1.38,841,109.1,-34.99,8.6,5911,-195,0.048,-0.204,0.914,0.281,-0.094,37.97142,15.761,FALSE POSITIVE
0,0,0,0,208.54335,-0.0166,0.001,0.446,0.611,-0.611,614.6,60.5,-60.5,2.84,321,1.01,-0.92,10.4,5533,-74,0.168,-0.11199999999999999,1.166,0.174,-0.212,50.020039000000004,15.254000000000001,FALSE POSITIVE
0,0,0,0,5.039585099999999,-0.00011840000000000002,0.1968,0.2686,0.624,-0.624,70.1,9.5,-9.5,0.78,1067,355.69,-92.41,9.6,5912,-161,0.08199999999999999,-0.08199999999999999,0.924,0.36200000000000004,-0.10800000000000001,38.3326,14.634,FALSE POSITIVE
0,0,0,0,7.64370363,-6.18e-05,0.785,0.17800000000000002,0.182,-0.182,70.9,5.9,-5.9,1.85,1334,542.73,-515.8,13.2,6120,-217,0.39799999999999996,-0.133,2.0,0.467,-0.8009999999999999,45.49538,13.265999999999998,FALSE POSITIVE
0,0,0,0,2.9590637,-0.0003305,0.2957,0.1991,2.5,-2.5,23.6,3.7,-3.7,0.65,1564,1948.79,-662.87,6.4,6192,-184,0.21,-0.21,1.3219999999999998,0.614,-0.298,38.709862,12.913,FALSE POSITIVE
0,0,0,0,5.11683678,-7.950000000000001e-05,0.28600000000000003,0.16,0.39899999999999997,-0.39899999999999997,161.4,20.8,-20.8,1.16,1039,257.67,-82.77,9.2,5955,-208,0.05,-0.212,0.91,0.28,-0.09300000000000001,38.792010999999995,15.220999999999998,FALSE POSITIVE
0,0,0,0,17.9925973,-0.00017250000000000002,0.6779999999999999,0.3,0.289,-0.289,198.5,26.8,-26.8,1.62,748,60.58,-30.56,8.7,5931,-178,0.14800000000000002,-0.18100000000000002,1.087,0.303,-0.20199999999999999,40.852421,14.604000000000001,FALSE POSITIVE
0,0,0,0,19.164111,-0.0002577,0.805,0.159,0.451,-0.451,215.9,35.0,-35.0,1.11,519,7.51,-4.05,8.1,5103,-138,0.033,-0.077,0.674,0.08800000000000001,-0.052000000000000005,42.002918,15.455,FALSE POSITIVE
0,0,0,0,0.8002632190000001,-2.21e-06,0.16,0.314,0.102,-0.102,170.5,16.4,-16.4,0.77,1240,162.76,-167.25,13.2,4336,-144,0.059000000000000004,-0.027000000000000003,0.59,0.045,-0.061,44.249371000000004,15.695,FALSE POSITIVE
0,0,0,0,441.17369,-0.04754,0.3151,0.1376,2.9,-2.9,702.0,110.0,-110.0,2.27,217,0.6,-0.12,11.5,5610,-162,0.027000000000000003,-0.027000000000000003,0.858,0.326,-0.064,45.598411999999996,15.632,FALSE POSITIVE
0,0,0,0,19.2532128,-0.00024870000000000003,0.247,0.20800000000000002,0.40399999999999997,-0.40399999999999997,219.3,39.6,-39.6,1.42,692,46.08,-15.44,7.4,6060,-198,0.05,-0.2,0.953,0.27699999999999997,-0.092,46.96841,15.362,FALSE POSITIVE
0,0,0,0,1.817079849,-7.32e-06,0.276,0.18899999999999997,0.136,-0.136,204.6,25.2,-25.2,1.39,1454,1001.1,-324.25,10.8,5808,-223,0.039,-0.221,0.963,0.309,-0.096,48.63097,15.591,FALSE POSITIVE
0,0,0,0,23.378773300000002,-0.0008451999999999999,0.2093,0.2284,0.698,-0.698,76.0,10.8,-10.8,0.92,694,83.7,-15.48,8.1,6210,-194,0.055999999999999994,-0.055999999999999994,1.054,0.539,-0.102,51.326519,13.853,FALSE POSITIVE
0,0,0,0,15.09984259,-7.87e-05,0.9711,0.0223,0.135,-0.135,484.8,80.4,-80.4,4.11,576,12.63,-6.3,6.7,5191,-142,0.059000000000000004,-0.059000000000000004,0.65,0.094,-0.052000000000000005,51.32362,15.37,FALSE POSITIVE
0,0,0,0,15.3416245,-0.00012749999999999998,0.0481,0.4098,0.501,-0.501,269.6,55.2,-55.2,1.3,605,26.83,-8.46,9.2,5061,-134,0.07400000000000001,-0.07400000000000001,0.8140000000000001,0.223,-0.079,51.404362,14.812999999999999,FALSE POSITIVE
0,0,0,0,10.0714369,-0.0001678,0.006,0.46,0.488,-0.488,49.5,5.4,-5.4,1.98,1362,715.33,-731.1,10.8,5768,-157,0.816,-0.192,2.81,0.797,-1.86,38.817612,13.472000000000001,FALSE POSITIVE
0,0,0,0,383.85362000000003,-0.018019999999999998,0.5927,0.0136,1.6,-1.6,422.9,65.8,-65.8,2.78,314,2.91,-0.94,7.5,6675,-279,0.076,-0.076,1.2930000000000001,0.5720000000000001,-0.21100000000000002,42.032790999999996,15.232000000000001,FALSE POSITIVE
0,0,0,0,8.9429645,-0.00012930000000000003,0.08800000000000001,0.505,0.6990000000000001,-0.6990000000000001,233.5,72.5,-72.5,0.89,536,5.73,-5.93,7.2,4183,-138,0.055999999999999994,-0.024,0.594,0.043,-0.064,42.123779,15.537,FALSE POSITIVE
0,0,0,0,2.4056253030000003,-5.22e-06,0.467,0.488,0.0636,-0.0636,163.5,15.5,-15.5,1.11,1180,287.94,-111.12,12.0,5450,-163,0.027000000000000003,-0.153,0.83,0.174,-0.062,43.076809000000004,14.709000000000001,FALSE POSITIVE
0,0,0,0,0.8399071579999999,-4.91e-06,0.23,0.239,0.187,-0.187,119.6,17.4,-17.4,0.92,1640,740.7,-541.61,10.7,5120,-154,0.099,-0.11,0.853,0.10400000000000001,-0.10400000000000001,45.628052000000004,15.695,FALSE POSITIVE
0,0,0,0,1.7613778000000002,-0.00014240000000000002,0.159,0.29,0.182,-0.182,359.3,45.3,-45.3,2.32,1824,2632.67,-949.69,10.5,6544,-250,0.07200000000000001,-0.217,1.207,0.41100000000000003,-0.165,45.677391,15.02,FALSE POSITIVE
0,0,0,0,1.758599866,-3.36e-06,0.035,0.5404,0.0708,-0.0708,237.8,25.0,-25.0,1.6,1101,119.68,-77.5,11.9,4744,-125,0.027000000000000003,-0.027000000000000003,0.725,0.065,-0.051,47.08036,15.59,FALSE POSITIVE
0,1,0,0,1.260575815,-1.1699999999999999e-07,0.58,0.016,0.00286,-0.00286,154280.0,291.0,-291.0,29.91,1410,397.68,-241.81,781.2,5388,-144,0.07,-0.07,0.715,0.09,-0.065,48.701832,14.864,FALSE POSITIVE
0,0,0,0,14.1573717,-0.00022730000000000002,0.138,0.311,0.33,-0.33,130.0,16.0,-16.0,1.1,778,81.39,-25.85,9.3,6122,-200,0.054000000000000006,-0.21600000000000003,0.9640000000000001,0.302,-0.10099999999999999,42.626251,14.718,FALSE POSITIVE
0,0,0,0,6.31915999,-5.5e-05,0.575,0.41200000000000003,0.235,-0.235,34.4,3.8,-3.8,1.04,1369,513.88,-482.74,9.8,6254,-212,0.266,-0.114,1.706,0.349,-0.524,44.925831,13.095999999999998,FALSE POSITIVE
0,0,0,0,2.58393841,-2.3800000000000003e-05,0.22899999999999998,0.223,0.295,-0.295,49.4,7.3,-7.3,0.77,1470,1036.91,-393.79,8.5,6164,-220,0.09,-0.21,1.09,0.35,-0.15,46.78368,13.874,FALSE POSITIVE
0,0,0,0,6.5595368,-0.00011679999999999999,0.37799999999999995,0.095,0.684,-0.684,26.3,3.0,-3.0,0.62,1079,160.41,-91.72,10.1,5950,-83,0.096,-0.14400000000000002,1.196,0.235,-0.157,46.67289,12.788,FALSE POSITIVE
0,0,0,0,31.532298699999995,-0.0009421,0.0671,0.4162,1.2,-1.2,106.4,30.5,-30.5,0.74,461,2.95,-1.55,7.8,5183,-99,0.015,-0.015,0.7390000000000001,0.063,-0.028999999999999998,41.989079,14.29,FALSE POSITIVE
0,0,0,0,4.02018903,-3.26e-05,0.505,0.455,0.182,-0.182,18.5,1.4,-1.4,0.6,1337,360.31,-294.9,14.4,5788,-115,0.17600000000000002,-0.095,1.376,0.23199999999999998,-0.258,39.872627,11.158,FALSE POSITIVE
0,0,0,0,4.98792404,-3.26e-05,0.069,0.382,0.156,-0.156,346.2,39.5,-39.5,0.73,485,3.5,-3.55,9.7,3606,-72,0.045,-0.036000000000000004,0.395,0.036000000000000004,-0.044000000000000004,38.082240999999996,15.555,FALSE POSITIVE
0,0,0,0,91.64998299999999,-0.003181,0.2136,0.2282,0.9390000000000001,-0.9390000000000001,193.6,23.9,-23.9,2.27,568,41.53,-12.19,8.7,6705,-233,0.16399999999999998,-0.16399999999999998,1.608,0.905,-0.38299999999999995,39.81242,12.964,FALSE POSITIVE
0,0,0,0,44.113873,-0.001449,0.032,0.419,0.8420000000000001,-0.8420000000000001,196.3,31.0,-31.0,4.9,1158,238.17,-262.15,6.6,7854,-311,0.258,-0.258,3.4619999999999997,0.624,-1.141,39.049702,12.667,FALSE POSITIVE
0,0,0,0,482.62010999999995,-0.03127,0.1786,0.2704,1.3,-1.3,324.0,46.1,-46.1,1.98,263,1.72,-0.34,8.1,6315,-217,0.071,-0.071,1.095,0.5579999999999999,-0.11699999999999999,39.903851,14.519,FALSE POSITIVE
0,0,0,0,10.1551587,-0.0001499,0.2256,0.2843,0.389,-0.389,141.6,45.9,-45.9,0.94,721,90.03,-18.59,6.8,5275,-144,0.083,-0.083,0.7959999999999999,0.358,-0.08800000000000001,40.449902,15.413,FALSE POSITIVE
0,0,0,0,608.20572,-0.026160000000000003,0.0082,0.4535,1.5,-1.5,554.2,69.4,-69.4,1.46,143,0.03,-0.03,11.3,4486,-127,0.04,-0.04,0.6459999999999999,0.059000000000000004,-0.057,41.826969,15.059000000000001,FALSE POSITIVE
0,0,0,0,91.069934,-0.007107,0.5939,0.0065,3.0,-3.0,12.7,1.9,-1.9,1.59,1103,237.6,-228.61,8.7,9051,-379,0.305,-0.305,4.232,0.909,-1.521,42.31879,9.748,FALSE POSITIVE
